,FIG_ID,Publisher,caption,class,image_url,pmc_url,uid,FigName,DownloadURL
10,261.0,The Journal Of Cell Biology,"CIMD occurs in BUB1-depleted cells in the presence of microtubule inhibitors or 17-AAG. (A) A model showing BUB1-depleted cells. When cells had defective kinetochore–microtubule attachment, mitotic delay occurred, and the spindle checkpoint appeared to be active (ON). The substantial synthetic lethality cannot be explained because there is no premature exit from mitosis. (B) HeLa cells that are BUB1-depleted and 17-AAG–treated exhibit DNA fragmentation (TUNEL+) during mitosis. 48 h after HeLa cells were transfected with siRNA against MAD2, BUB1, or Luc, they were incubated with 17-AAG (+17AAG, 500 nM) for 24 h at 37°C. Fixed samples were stained by using an in situ cell death detection system that contained TMR red (red), an anti-phosphorylated histone H3 (p-H3) mouse monoclonal antibody, and FITC-conjugated secondary antibodies (green). DNA was stained with DAPI (blue) to visualize prophase, prometaphase, and metaphase cells. Bar, 10 μm. (C) A histogram summarizing TUNEL assay results of BUB1- or MAD2-depleted cells. HeLa cells transfected with siRNA against MAD2, BUB1, or Luc were treated with 17-AAG (500 nM), NOC (0.5 μg/ml), or Taxol (10 nM) for 24 h at 37°C. DNA fragmentation was detected by the TUNEL assay, and samples underwent indirect fluorescence microscopy using anti–p-H3 as a primary antibody. More than 200 cells in three independent experiments were counted, and the mean percentages (± SD) of TUNEL+ cells and mitotic TUNEL+ cells (mitotic cells were those that were positive for p-H3 and had characteristic chromosome morphology) were calculated. Gray bars represent the mean percentages of TUNEL+ cells in the population, and black bars indicate the mean percentages of mitotic TUNEL+ cells. (D) Almost 90% of the BUB1-depleted mitotic cells that were treated with 17-AAG, NOC, or Taxol were TUNEL+. A histogram summarizing TUNEL assay results of 17-AAG-treated and BUB1- or MAD2-depleted mitotic cells is shown in C. The number of TUNEL+ cells among more than 200 mitotic cells was counted, and the percentages (i.e., the number of mitotic TUNEL+ cells per that of total mitotic cells) are shown. MAD2 or Luc siRNA did not induce any mitotic TUNEL+ cells. (E) DNA fragmentation in BUB1-depleted and 17-AAG–treated mitotic HeLa cells was detected by electrophoresis. 48 h after HeLa cells were transfected with BUB1 siRNA, they were treated with 17-AAG (500 nM) for 6 h. Mitotic cells were isolated by pipetting (∼90% of the isolated population consisted of mitotic cells), and DNA was extracted and subjected to electrophoresis in a 1% agarose gel (lane 2). As a negative control, DNA extracted from mitotic HeLa cells treated with 17-AAG (500 nM) was loaded (lane 1); and as a positive control, we loaded DNA extracted from HeLa cells treated with staurosporine (1 μM), a known inducer of apoptosis (lane 3). The molecular size markers (1-kb DNA ladder; New England Biolabs) are indicated (lane M). Fragmented DNA prepared from the same amount of cells was loaded into each lane. Our method of DNA isolation isolated only fragmented DNA; therefore, if cells contained little or no fragmented DNA, the same was observed in that lane. (F) A model showing BUB1-depleted cells in which defects in kinetochore–microtubule attachment induce lethal DNA fragmentation. Because cells are still arrested in mitosis, the mitotic index is unchanged. Therefore, the spindle checkpoint appears to be active (ON).",blots,https://openi.nlm.nih.gov/imgs/512/99/2064447/PMC2064447_jcb1780283f03.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2064447,PMC2064447,PMC2064447_jcb1780283f03.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2064447/bin/jcb1780283f03.jpg
11,62054.0,The Journal Of Cell Biology,"Relative frequency of DVs in cortical regions of chromaffin cells, evaluated by DV center to CM distance. 100% =  plateau value inside cell that corresponds on average to a granule  density of 6.4 granules/μm3, if related to the evaluated membrane  length and converted to density according to Weibel et al. (1966).  It should be pointed out that this value is lower than the one obtained from volume fraction (see text). (A) control + Ca2+, (B)  primed state, (C) stimulation by depolarization, and (D) control −  Ca2+ (see Materials and Methods). Superimposed on all graphs  (continuous curve) is the expected distribution, calculated from  the cumulative distribution of granule radii according to Eq. 3.",graphs,https://openi.nlm.nih.gov/imgs/512/130/2132648/PMC2132648_JCB.15056f7.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2132648,PMC2132648,PMC2132648_JCB.15056f7.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2132648/bin/JCB.15056f7.jpg
12,14963.0,Bmc Genomics,"Validation of gene expression profiles by quantitative real time RT-PCR (qRT-PCR). The three gene expression profiles discovered by microarray analysis were validated by qRT-PCR with genes representative of each cluster. The log2 (fold change) was calculated for both microarray data (◆) and qRT-PCR data (■) at each treatment time point relative to that in unstimulated cells. TNF represents the gene expression profile of Induction 1; TNFRSF9, IL2RA and CCL3L1 represent the Induction 2 profile and THBS represents the Suppression 1 profile.",microarrays,https://openi.nlm.nih.gov/imgs/512/118/1261263/PMC1261263_1471-2164-6-135-7.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1261263,PMC1261263,PMC1261263_1471-2164-6-135-7.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1261263/bin/1471-2164-6-135-7.jpg
13,24599.0,Bmc Genomics,"Same-species versus cross-species hybridization. The hybridization pattern of one member of the Zp gene family is represented. Average log signal intensities for two different clones corresponding to the same Zp genes from each species for A) same-species hybridization and B) cross-species hybridization. Probe species are indicated inside each bar. Bt; Bos taurus, Mm; Mus musculus, Xl; Xenopus laevis.",microarrays,https://openi.nlm.nih.gov/imgs/512/171/1475851/PMC1475851_1471-2164-7-113-3.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1475851,PMC1475851,PMC1475851_1471-2164-7-113-3.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1475851/bin/1471-2164-7-113-3.jpg
14,23110.0,Bmc Genomics,"Volcano plot of the microarray results in blastocysts originating from HIGH COMBI-exposed embryos versus blastocysts originating from BASAL-exposed embryos. The dots which are located in the left upper corner of the plot are the significantly down-regulated genes; whereas, the dots located in the right upper corner of the plot are those which are significantly up-regulated (P &lt; 0.05 and fold change &gt;1.5)",microarrays,https://openi.nlm.nih.gov/imgs/512/72/5146907/PMC5146907_12864_2016_3366_Fig5_HTML.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5146907,PMC5146907,PMC5146907_12864_2016_3366_Fig5_HTML.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5146907/bin/12864_2016_3366_Fig5_HTML.jpg
15,29765.0,Oncotarget,"Surface-bound Hsp90 co-segregates with a subset of PSA(lo)-expressing cellsA. Androgen receptor (AR) responsive LNCaP and Myc-CaP prostate cancer cells were transiently transduced with lentiviral particles encoding PSA-GFP and GFP expression was assessed by flow cytometry. Approximately 70-80% of LNCaP are GFP+, while approximately 40% of MycCaP demonstrate similar positivity. PSA-Con refers to nontransduced control cells, while PSA-GFP refers to non-sorted bulk cells. B. Quantitative PCR analysis was performed on the indicated cell populations to determine the relative DNA expression of GFP, indicative of transduction efficiency. The populations are identified as follows: untransduced (PSA-con), transduced unsorted (PSA-GFP), and flow sorted PSA-GFP positive and negative (PSA-GFP(Hi)) and PSA-GFP(Lo)). C. Representative flow cytometry scatter plots demonstrating the relation between surface-bound Hsp90-alpha and PSA-GFP expression in LNCaP and MycCaP cells. D. Tabular depiction of replicate flow cytometry analyses for surface-bound Hsp90 in LNCaP and Myc-CaP cells. E. Model depicting the role of eHsp90 in supporting stem-like cellular heterogeneity. Collectively, our data support a model whereby secreted Hsp90 increases stem-like properties in prostate tumor cells. This was demonstrated by increased prostasphere growth, and expansion of both the side population (indicative of dye efflux and drug transporter activity) and ALDH activity. As indicated, the effectors EZH2 and Snail appear to differently impact seveal of these metrics. In tandem, tumor cells with elevated surface Hsp90 appear to correlate with lower levels of PSA-regulated GFP, indicating a potential inverse correlation between surface Hsp90 and androgen receptor (AR) regulation.",flow_cytometry,https://openi.nlm.nih.gov/imgs/512/54/5386687/PMC5386687_oncotarget-08-19323-g007.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5386687,PMC5386687,PMC5386687_oncotarget-08-19323-g007.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5386687/bin/oncotarget-08-19323-g007.jpg
16,100282.0,Oncotarget,"LOXL4 knockdown increases collagen synthesis and depositionA. Images of H&amp;E-, Picrosirius red-, and Masson's trichrome-stained sections of primary tumors resulting from injection of control and LOXL4-knockdown cells. Scale bar: 400 μm. B. Images of H&amp;E-, Picrosirius red-, and Masson's trichrome-stained lung sections after injection of control and LOXL4-knockdown cells. Scale bar: 400 μm. C and D. Representative immunohistological (IHC) images of LOXL4, collagen I, and collagen IV staining in primary tumors. Scale bar: 100 μm. E. Representative IHC images of PLOD1-2 and P4HA1-2 staining in primary tumors. Scale bar: 100 μm. F. Representative images of Western blots for LOXL4, type I procollagen (collagen I), and collagen IV. G. Densitometric quantification of LOXL4, type I procollagen (collagen I), and collagen IV expression in tumors. H. Western blotting analysis of PLOD1-2 and P4HA1-2 expression in primary tumors. I. Densitometric quantification of PLOD1-2 and P4HA1-2 expression in tumors. J and K. Representative IHC images of LOXL4, collagen I, and collagen IV staining in the lungs. Scale bar: 100 μm. L and M. Representative IHC images of PLOD1-2 and P4HA1-2 staining in the lungs. Scale bar: 200 μm. *P &lt; 0.05. **P &lt; 0.001.",microscopy,https://openi.nlm.nih.gov/imgs/512/365/5355319/PMC5355319_oncotarget-08-11977-g004.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5355319,PMC5355319,PMC5355319_oncotarget-08-11977-g004.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5355319/bin/oncotarget-08-11977-g004.jpg
17,38654.0,Oncotarget,"The dUTPase inhibitors increase 5-FU efficacy by increasing dU in DNA and reducing replication fork speed(A) FACS analyses measuring the EdU incorporation of SW620 cells treated for 48 hours with 3.1 μM of 5-FU in combination with increasing doses of compound 2. EdU intensity is depicted on the y-axis and DNA content (To Pro intensity) on the x-axis. A representative experiment is shown. (B) Representative histograms displaying the EdU intensity of the experiment shown in Figure 6A. The intensity of the PI staining is depicted on the x-axis and events (cell count) on the y-axis. Abbreviation: AU: arbitrary unit. (C) Representative images of DNA replication forks from cells treated with the indicated concentration of 5-FU or DMSO in combination with 10 μM of compound 2 or a DMSO control for 48 hours. (D) Average fork speed during IdU labelling of cells treated as described in Figure 6C. Data shown as average ± SEM from two independent experiments. (E) Distribution of IdU labelled fiber length of the experiment shown in Figure 6C–6D. Data shown as average ± SEM from two independent experiments. (F) dU content in SW620 cells treated for 48 hours with the indicated concentration of 5-FU in combination with compound 2 or DMSO, by mass spectrometry. Data shown as average ± SEM from three independent experiments.",mass_spectometer,https://openi.nlm.nih.gov/imgs/512/47/5410339/PMC5410339_oncotarget-08-23713-g006.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5410339,PMC5410339,PMC5410339_oncotarget-08-23713-g006.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5410339/bin/oncotarget-08-23713-g006.jpg
18,115111.0,Nature Communications,"Schematic of metamaterial input and output ports.Interaction of two coherent beams in a thin absorber, here represented as a plasmonic metamaterial: the film is described as a lossy beam splitter with two input photon channels α and β, two photon output channels γ and δ and plasmon input and output channels μ and η.",others-openset,https://openi.nlm.nih.gov/imgs/512/362/4455071/PMC4455071_ncomms8031-f1.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4455071,PMC4455071,PMC4455071_ncomms8031-f1.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4455071/bin/ncomms8031-f1.jpg
19,146797.0,Nature Communications,"Detection of bacteria in blood samples using the IC 3D system.The generated droplets (25 μm in diameter) containing DNAzyme sensors (250 nM) and 10% blood spiked with bacteria were collected (2 ml) in a cuvette and analysed by a 3D particle counter. (a) Donor blood alone (without bacteria) mixed with DNAzyme sensors did not show any signal. (b) A representative bacteria sample measurement shows a typical time trace with fluorescence intensity spikes obtained from droplets containing a single E. coli K12. The temporal profile is analysed with a pattern-recognition algorithm (inset box) to extract the measurement of the concentration and/or brightness of the droplets in the sample. In this set of experiments, bacteria-spiked blood was incubated with DNAzyme in droplets for 3 h. The bacteria concentration was 1,000 CFU ml−1 of droplet solution. (c) DNAzyme reaction kinetics for quantitative bacterium detection in blood droplets measured by the 3D particle counter. A total of 1000 bacteria were spiked in this sample. Fluorescent droplets were quantified every 15 min using a 3D particle counter (Supplementary Fig. 7, Supplementary Table 1) and the number of bacteria detected was plotted as y axis as function of DNAzyme reaction time. Data are represented as mean±s.d., n=3. (d) Actual counted cell numbers using the IC 3D (y axis) versus a broad range of spiked bacteria concentration (x axis: numbers of bacteria per milliliter of collected droplet solution; the raw data are presented in Supplementary Table 2). Y=0.95X. R2=0.999. To precisely achieve extremely low bacterial concentration (1–50 cells ml−1), bacteria were collected and spiked into blood using a microinjector system before encapsulation. Bacteria-spiked blood was incubated with DNAzyme in droplets for 3 h in this set of experiments. Data are represented as mean±s.d, n=3. Note that the error bars for concentrations of 100, 1,000 and 10,000 cells per ml are too small to see.",others-openset,https://openi.nlm.nih.gov/imgs/512/233/4243214/PMC4243214_ncomms6427-f4.png,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4243214,PMC4243214,PMC4243214_ncomms6427-f4.jpg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4243214/bin/ncomms6427-f4.jpg
